"C","H","CTY","YRS","Val"
"cocer","rural","NAM","2035",0.693691925713324
"cocer","rural","NAM","2036",0.692993609596912
"cocer","rural","NAM","2037",0.692314471299559
"cocer","rural","NAM","2038",0.691653984141822
"cocer","rural","NAM","2039",0.691011635908428
"cocer","rural","NAM","2040",0.690386928451042
"cocer","rural","NAM","2041",0.689885653694375
"cocer","rural","NAM","2042",0.689395737306736
"cocer","rural","NAM","2043",0.688916921919199
"cocer","rural","NAM","2044",0.688448955994549
"cocer","rural","NAM","2045",0.687991593695147
"cocer","rural","NAM","2046",0.687537527073513
"cocer","rural","NAM","2047",0.687093911811739
"cocer","rural","NAM","2048",0.686660507348379
"cocer","rural","NAM","2049",0.686237078659046
"cocer","rural","NAM","2050",0.685823396128969
"cocer","rural","NER","2021",0.492650710156746
"cocer","rural","NER","2022",0.471625225362848
"cocer","rural","NER","2023",0.47064399534074
"cocer","rural","NER","2024",0.469679753871566
"cocer","rural","NER","2025",0.468732206823549
"cocer","rural","NER","2026",0.467713210546997
"cocer","rural","NER","2027",0.466713521279207
"cocer","rural","NER","2028",0.465732773208649
"cocer","rural","NER","2029",0.464770607454855
"cocer","rural","NER","2030",0.463826671937096
"cocer","rural","NER","2031",0.462801322939342
"cocer","rural","NER","2032",0.46179748446899
"cocer","rural","NER","2033",0.460814705262335
"cocer","rural","NER","2034",0.459852543522613
"cocer","rural","NER","2035",0.458910566721398
"cocer","rural","NER","2036",0.457931425711554
"cocer","rural","NER","2037",0.456974093789348
"cocer","rural","NER","2038",0.456038085185828
"cocer","rural","NER","2039",0.455122924951908
"cocer","rural","NER","2040",0.454228148717375
"cocer","rural","NER","2041",0.453495536225537
"cocer","rural","NER","2042",0.45277658871858
"cocer","rural","NER","2043",0.452071051311672
"cocer","rural","NER","2044",0.451378673874198
"cocer","rural","NER","2045",0.450699210941077
"cocer","rural","NER","2046",0.450028503194713
"cocer","rural","NER","2047",0.449370379278519
"cocer","rural","NER","2048",0.448724603094458
"cocer","rural","NER","2049",0.448090942974169
"cocer","rural","NER","2050",0.447469171595858
"cocer","rural","NGA","2021",0.524063929837913
"cocer","rural","NGA","2022",0.487807849456724
"cocer","rural","NGA","2023",0.486159821305718
"cocer","rural","NGA","2024",0.484544034635397
"cocer","rural","NGA","2025",0.48295985868404
"cocer","rural","NGA","2026",0.481262735317825
"cocer","rural","NGA","2027",0.47960189087305
"cocer","rural","NGA","2028",0.477976549825574
"cocer","rural","NGA","2029",0.476385953229413
"cocer","rural","NGA","2030",0.474829358362358
"cocer","rural","NGA","2031",0.473145541495931
"cocer","rural","NGA","2032",0.471501511476687
"cocer","rural","NGA","2033",0.469896328182665
"cocer","rural","NGA","2034",0.468329073706018
"cocer","rural","NGA","2035",0.466798851828104
"cocer","rural","NGA","2036",0.465215225315726
"cocer","rural","NGA","2037",0.463671261378085
"cocer","rural","NGA","2038",0.46216596664975
"cocer","rural","NGA","2039",0.460698372644533
"cocer","rural","NGA","2040",0.45926753513238
"cocer","rural","NGA","2041",0.458100752829796
"cocer","rural","NGA","2042",0.456958412322378
"cocer","rural","NGA","2043",0.455840001602572
"cocer","rural","NGA","2044",0.454745019388379
"cocer","rural","NGA","2045",0.453672974898669
"cocer","rural","NGA","2046",0.452618574168735
"cocer","rural","NGA","2047",0.451586362356019
"cocer","rural","NGA","2048",0.450575872514669
"cocer","rural","NGA","2049",0.44958664752529
"cocer","rural","NGA","2050",0.448618239888154
"cocer","rural","NIC","2021",0.1
"cocer","rural","NIC","2022",0.1
"cocer","rural","NIC","2023",0.1
"cocer","rural","NIC","2024",0.1
"cocer","rural","NIC","2025",0.1
"cocer","rural","NIC","2026",0.1
"cocer","rural","NIC","2027",0.1
"cocer","rural","NIC","2028",0.1
"cocer","rural","NIC","2029",0.1
"cocer","rural","NIC","2030",0.1
"cocer","rural","NIC","2031",0.1
"cocer","rural","NIC","2032",0.1
"cocer","rural","NIC","2033",0.1
"cocer","rural","NIC","2034",0.1
"cocer","rural","NIC","2035",0.1
"cocer","rural","NIC","2036",0.1
"cocer","rural","NIC","2037",0.1
"cocer","rural","NIC","2038",0.1
"cocer","rural","NIC","2039",0.1
"cocer","rural","NIC","2040",0.1
"cocer","rural","NIC","2041",0.1
"cocer","rural","NIC","2042",0.1
"cocer","rural","NIC","2043",0.1
"cocer","rural","NIC","2044",0.1
"cocer","rural","NIC","2045",0.1
"cocer","rural","NIC","2046",0.1
"cocer","rural","NIC","2047",0.1
"cocer","rural","NIC","2048",0.1
"cocer","rural","NIC","2049",0.1
"cocer","rural","NIC","2050",0.1
"cocer","rural","NLD","2021",0.129077270722433
"cocer","rural","NLD","2022",0.0810525196973722
"cocer","rural","NLD","2023",0.0791004676443343
"cocer","rural","NLD","2024",0.0772911381111329
"cocer","rural","NLD","2025",0.0756378466603799
"cocer","rural","NLD","2026",0.0741078088969537
"cocer","rural","NLD","2027",0.0727762528559339
"cocer","rural","NLD","2028",0.0716608429763436
"cocer","rural","NLD","2029",0.0707803596234239
"cocer","rural","NLD","2030",0.0701547625988611
"cocer","rural","NLD","2031",0.0698015521242173
"cocer","rural","NLD","2032",0.0697585008076653
"cocer","rural","NLD","2033",0.0697585008076653
"cocer","rural","NLD","2034",0.0697585008076653
"cocer","rural","NLD","2035",0.0697585008076653
"cocer","rural","NLD","2036",0.0697585008076653
"cocer","rural","NLD","2037",0.0697585008076653
"cocer","rural","NLD","2038",0.0697585008076653
"cocer","rural","NLD","2039",0.0697585008076653
"cocer","rural","NLD","2040",0.0697585008076653
"cocer","rural","NLD","2041",0.0697585008076653
"cocer","rural","NLD","2042",0.0697585008076653
"cocer","rural","NLD","2043",0.0697585008076653
"cocer","rural","NLD","2044",0.0697585008076653
"cocer","rural","NLD","2045",0.0697585008076653
"cocer","rural","NLD","2046",0.0697585008076653
"cocer","rural","NLD","2047",0.0697585008076653
"cocer","rural","NLD","2048",0.0697585008076653
"cocer","rural","NLD","2049",0.0697585008076653
"cocer","rural","NLD","2050",0.0697585008076653
"cocer","rural","NOR","2021",0.114525420398128
"cocer","rural","NOR","2022",0.0302100896085216
"cocer","rural","NOR","2023",0.0267647317555091
"cocer","rural","NOR","2024",0.0235644073119841
"cocer","rural","NOR","2025",0.020631037464421
"cocer","rural","NOR","2026",0.0178917934336307
"cocer","rural","NOR","2027",0.0154932333658622
"cocer","rural","NOR","2028",0.0134646616438224
"cocer","rural","NOR","2029",0.0118371706534248
"cocer","rural","NOR","2030",0.0106437390502004
"cocer","rural","NOR","2031",0.00990980865251972
"cocer","rural","NOR","2032",0.00970339015936511
"cocer","rural","NOR","2033",0.00970339015936511
"cocer","rural","NOR","2034",0.00970339015936511
"cocer","rural","NOR","2035",0.00970339015936511
"cocer","rural","NOR","2036",0.00970339015936511
"cocer","rural","NOR","2037",0.00970339015936511
"cocer","rural","NOR","2038",0.00970339015936511
"cocer","rural","NOR","2039",0.00970339015936511
"cocer","rural","NOR","2040",0.00970339015936511
"cocer","rural","NOR","2041",0.00970339015936511
"cocer","rural","NOR","2042",0.00970339015936511
"cocer","rural","NOR","2043",0.00970339015936511
"cocer","rural","NOR","2044",0.00970339015936511
"cocer","rural","NOR","2045",0.00970339015936511
"cocer","rural","NOR","2046",0.00970339015936511
"cocer","rural","NOR","2047",0.00970339015936511
"cocer","rural","NOR","2048",0.00970339015936511
"cocer","rural","NOR","2049",0.00970339015936511
"cocer","rural","NOR","2050",0.00970339015936511
"cocer","rural","NPL","2021",0.130519806117801
"cocer","rural","NPL","2022",0.104271952629825
"cocer","rural","NPL","2023",0.103143716954601
"cocer","rural","NPL","2024",0.102044896401138
"cocer","rural","NPL","2025",0.100974724064609
"cocer","rural","NPL","2026",0.099865844216227
"cocer","rural","NPL","2027",0.0987877224418803
"cocer","rural","NPL","2028",0.0977395055750876
"cocer","rural","NPL","2029",0.0967203641144725
"cocer","rural","NPL","2030",0.0957294915673411
"cocer","rural","NPL","2031",0.0947060422242983
"cocer","rural","NPL","2032",0.0937127511375436
"cocer","rural","NPL","2033",0.0927487296256501
"cocer","rural","NPL","2034",0.0918131151942052
"cocer","rural","NPL","2035",0.0909050707641503
"cocer","rural","NPL","2036",0.0899771709492668
"cocer","rural","NPL","2037",0.0890780600141913
"cocer","rural","NPL","2038",0.0882068447594779
"cocer","rural","NPL","2039",0.0873626596979521
"cocer","rural","NPL","2040",0.0865446661949137
"cocer","rural","NPL","2041",0.0858407034564421
"cocer","rural","NPL","2042",0.0851561388976064
"cocer","rural","NPL","2043",0.0844904379881644
"cocer","rural","NPL","2044",0.0838430809272237
"cocer","rural","NPL","2045",0.0832135622373649
"cocer","rural","NPL","2046",0.0825871467572166
"cocer","rural","NPL","2047",0.0819783942132722
"cocer","rural","NPL","2048",0.0813868065665701
"cocer","rural","NPL","2049",0.0808118998212727
"cocer","rural","NPL","2050",0.080253203628695
"cocer","rural","NZL","2021",0.1
"cocer","rural","NZL","2022",0.1
"cocer","rural","NZL","2023",0.1
"cocer","rural","NZL","2024",0.1
"cocer","rural","NZL","2025",0.1
"cocer","rural","NZL","2026",0.1
"cocer","rural","NZL","2027",0.1
"cocer","rural","NZL","2028",0.1
"cocer","rural","NZL","2029",0.1
"cocer","rural","NZL","2030",0.1
"cocer","rural","NZL","2031",0.1
"cocer","rural","NZL","2032",0.1
"cocer","rural","NZL","2033",0.1
"cocer","rural","NZL","2034",0.1
"cocer","rural","NZL","2035",0.1
"cocer","rural","NZL","2036",0.1
"cocer","rural","NZL","2037",0.1
"cocer","rural","NZL","2038",0.1
"cocer","rural","NZL","2039",0.1
"cocer","rural","NZL","2040",0.1
"cocer","rural","NZL","2041",0.1
"cocer","rural","NZL","2042",0.1
"cocer","rural","NZL","2043",0.1
"cocer","rural","NZL","2044",0.1
"cocer","rural","NZL","2045",0.1
"cocer","rural","NZL","2046",0.1
"cocer","rural","NZL","2047",0.1
"cocer","rural","NZL","2048",0.1
"cocer","rural","NZL","2049",0.1
"cocer","rural","NZL","2050",0.1
"cocer","rural","OAO","2021",0.1
"cocer","rural","OAO","2022",0.1
"cocer","rural","OAO","2023",0.1
"cocer","rural","OAO","2024",0.1
"cocer","rural","OAO","2025",0.1
"cocer","rural","OAO","2026",0.1
"cocer","rural","OAO","2027",0.1
"cocer","rural","OAO","2028",0.1
"cocer","rural","OAO","2029",0.1
"cocer","rural","OAO","2030",0.1
"cocer","rural","OAO","2031",0.1
"cocer","rural","OAO","2032",0.1
"cocer","rural","OAO","2033",0.1
"cocer","rural","OAO","2034",0.1
"cocer","rural","OAO","2035",0.1
"cocer","rural","OAO","2036",0.1
"cocer","rural","OAO","2037",0.1
"cocer","rural","OAO","2038",0.1
"cocer","rural","OAO","2039",0.1
"cocer","rural","OAO","2040",0.1
"cocer","rural","OAO","2041",0.1
"cocer","rural","OAO","2042",0.1
"cocer","rural","OAO","2043",0.1
"cocer","rural","OAO","2044",0.1
"cocer","rural","OAO","2045",0.1
"cocer","rural","OAO","2046",0.1
"cocer","rural","OAO","2047",0.1
"cocer","rural","OAO","2048",0.1
"cocer","rural","OAO","2049",0.1
"cocer","rural","OAO","2050",0.1
"cocer","rural","OBN","2021",0.1
"cocer","rural","OBN","2022",0.1
"cocer","rural","OBN","2023",0.1
"cocer","rural","OBN","2024",0.1
"cocer","rural","OBN","2025",0.1
"cocer","rural","OBN","2026",0.1
"cocer","rural","OBN","2027",0.1
"cocer","rural","OBN","2028",0.1
"cocer","rural","OBN","2029",0.1
"cocer","rural","OBN","2030",0.1
"cocer","rural","OBN","2031",0.1
"cocer","rural","OBN","2032",0.1
"cocer","rural","OBN","2033",0.1
"cocer","rural","OBN","2034",0.1
"cocer","rural","OBN","2035",0.1
"cocer","rural","OBN","2036",0.1
"cocer","rural","OBN","2037",0.1
"cocer","rural","OBN","2038",0.1
"cocer","rural","OBN","2039",0.1
"cocer","rural","OBN","2040",0.1
"cocer","rural","OBN","2041",0.1
"cocer","rural","OBN","2042",0.1
"cocer","rural","OBN","2043",0.1
"cocer","rural","OBN","2044",0.1
"cocer","rural","OBN","2045",0.1
"cocer","rural","OBN","2046",0.1
"cocer","rural","OBN","2047",0.1
"cocer","rural","OBN","2048",0.1
"cocer","rural","OBN","2049",0.1
"cocer","rural","OBN","2050",0.1
"cocer","rural","OIO","2021",0.1
"cocer","rural","OIO","2022",0.1
"cocer","rural","OIO","2023",0.1
"cocer","rural","OIO","2024",0.1
"cocer","rural","OIO","2025",0.1
"cocer","rural","OIO","2026",0.1
"cocer","rural","OIO","2027",0.1
"cocer","rural","OIO","2028",0.1
"cocer","rural","OIO","2029",0.1
"cocer","rural","OIO","2030",0.1
"cocer","rural","OIO","2031",0.1
"cocer","rural","OIO","2032",0.1
"cocer","rural","OIO","2033",0.1
"cocer","rural","OIO","2034",0.1
"cocer","rural","OIO","2035",0.1
"cocer","rural","OIO","2036",0.1
"cocer","rural","OIO","2037",0.1
"cocer","rural","OIO","2038",0.1
"cocer","rural","OIO","2039",0.1
"cocer","rural","OIO","2040",0.1
"cocer","rural","OIO","2041",0.1
"cocer","rural","OIO","2042",0.1
"cocer","rural","OIO","2043",0.1
"cocer","rural","OIO","2044",0.1
"cocer","rural","OIO","2045",0.1
"cocer","rural","OIO","2046",0.1
"cocer","rural","OIO","2047",0.1
"cocer","rural","OIO","2048",0.1
"cocer","rural","OIO","2049",0.1
"cocer","rural","OIO","2050",0.1
"cocer","rural","PAK","2021",0.1
"cocer","rural","PAK","2022",0.1
"cocer","rural","PAK","2023",0.1
"cocer","rural","PAK","2024",0.1
"cocer","rural","PAK","2025",0.1
"cocer","rural","PAK","2026",0.1
"cocer","rural","PAK","2027",0.1
"cocer","rural","PAK","2028",0.1
"cocer","rural","PAK","2029",0.1
"cocer","rural","PAK","2030",0.1
"cocer","rural","PAK","2031",0.1
"cocer","rural","PAK","2032",0.1
"cocer","rural","PAK","2033",0.1
"cocer","rural","PAK","2034",0.1
"cocer","rural","PAK","2035",0.1
"cocer","rural","PAK","2036",0.1
"cocer","rural","PAK","2037",0.1
"cocer","rural","PAK","2038",0.1
"cocer","rural","PAK","2039",0.1
"cocer","rural","PAK","2040",0.1
"cocer","rural","PAK","2041",0.1
"cocer","rural","PAK","2042",0.1
"cocer","rural","PAK","2043",0.1
"cocer","rural","PAK","2044",0.1
"cocer","rural","PAK","2045",0.1
"cocer","rural","PAK","2046",0.1
"cocer","rural","PAK","2047",0.1
"cocer","rural","PAK","2048",0.1
"cocer","rural","PAK","2049",0.1
"cocer","rural","PAK","2050",0.1
"cocer","rural","PAN","2021",0.1
"cocer","rural","PAN","2022",0.1
"cocer","rural","PAN","2023",0.1
"cocer","rural","PAN","2024",0.1
"cocer","rural","PAN","2025",0.1
"cocer","rural","PAN","2026",0.1
"cocer","rural","PAN","2027",0.1
"cocer","rural","PAN","2028",0.1
"cocer","rural","PAN","2029",0.1
"cocer","rural","PAN","2030",0.1
"cocer","rural","PAN","2031",0.1
"cocer","rural","PAN","2032",0.1
"cocer","rural","PAN","2033",0.1
"cocer","rural","PAN","2034",0.1
"cocer","rural","PAN","2035",0.1
"cocer","rural","PAN","2036",0.1
"cocer","rural","PAN","2037",0.1
"cocer","rural","PAN","2038",0.1
"cocer","rural","PAN","2039",0.1
"cocer","rural","PAN","2040",0.1
"cocer","rural","PAN","2041",0.1
"cocer","rural","PAN","2042",0.1
"cocer","rural","PAN","2043",0.1
"cocer","rural","PAN","2044",0.1
"cocer","rural","PAN","2045",0.1
"cocer","rural","PAN","2046",0.1
"cocer","rural","PAN","2047",0.1
"cocer","rural","PAN","2048",0.1
"cocer","rural","PAN","2049",0.1
"cocer","rural","PAN","2050",0.1
"cocer","rural","PER","2021",0.0768356602415597
"cocer","rural","PER","2022",0.0477047497335913
"cocer","rural","PER","2023",0.0464430952151087
"cocer","rural","PER","2024",0.0452180543838201
"cocer","rural","PER","2025",0.0440285646967946
"cocer","rural","PER","2026",0.0427951596040783
"cocer","rural","PER","2027",0.0415999791770882
"cocer","rural","PER","2028",0.0404418387887471
"cocer","rural","PER","2029",0.039319590524956
"cocer","rural","PER","2030",0.0382321220468155
"cocer","rural","PER","2031",0.0371183170963162
"cocer","rural","PER","2032",0.0360409969344421
"cocer","rural","PER","2033",0.0349989664329077
"cocer","rural","PER","2034",0.0339910696121156
"cocer","rural","PER","2035",0.0330161883587674
"cocer","rural","PER","2036",0.0320223338028741
"cocer","rural","PER","2037",0.0310627924289564
"cocer","rural","PER","2038",0.030136379562204
"cocer","rural","PER","2039",0.029241951429126
"cocer","rural","PER","2040",0.0283784037454179
"cocer","rural","PER","2041",0.027672267126153
"cocer","rural","PER","2042",0.0269867790032872
"cocer","rural","PER","2043",0.0263213355837415
"cocer","rural","PER","2044",0.0256753507302542
"cocer","rural","PER","2045",0.0250482554450986
"cocer","rural","PER","2046",0.0244286477132471
"cocer","rural","PER","2047",0.0238274811576814
"cocer","rural","PER","2048",0.0232442069198811
"cocer","rural","PER","2049",0.0226782924768174
"cocer","rural","PER","2050",0.0221292211547651
"cocer","rural","PHL","2021",-0.0133507405919702
"cocer","rural","PHL","2022",-0.0730190709391612
"cocer","rural","PHL","2023",-0.07543032864851
"cocer","rural","PHL","2024",-0.0777698280138988
"cocer","rural","PHL","2025",-0.0800397045432445
"cocer","rural","PHL","2026",-0.0823781262108062
"cocer","rural","PHL","2027",-0.0846426566486078
"cocer","rural","PHL","2028",-0.0868356307280331
"cocer","rural","PHL","2029",-0.0889593095414213
"cocer","rural","PHL","2030",-0.0910158827333924
"cocer","rural","PHL","2031",-0.0931378889519386
"cocer","rural","PHL","2032",-0.0951884514823144
"cocer","rural","PHL","2033",-0.0971699756900344
"cocer","rural","PHL","2034",-0.0990847859567861
"cocer","rural","PHL","2035",-0.100935128406993
"cocer","rural","PHL","2036",-0.102812806850909
"cocer","rural","PHL","2037",-0.104624098580061
"cocer","rural","PHL","2038",-0.106371350746012
"cocer","rural","PHL","2039",-0.108056827515042
"cocer","rural","PHL","2040",-0.109682713002151
"cocer","rural","PHL","2041",-0.111074208153514
"cocer","rural","PHL","2042",-0.112422055117424
"cocer","rural","PHL","2043",-0.113727623042933
"cocer","rural","PHL","2044",-0.114992238131856
"cocer","rural","PHL","2045",-0.116217184985928
"cocer","rural","PHL","2046",-0.11742890034655
"cocer","rural","PHL","2047",-0.118601799811748
"cocer","rural","PHL","2048",-0.119737126803685
"cocer","rural","PHL","2049",-0.120836084912942
"cocer","rural","PHL","2050",-0.121899839174471
"cocer","rural","PNG","2021",-0.109301594424017
"cocer","rural","PNG","2022",-0.168498918838308
"cocer","rural","PNG","2023",-0.172023156664087
"cocer","rural","PNG","2024",-0.175503361539662
"cocer","rural","PNG","2025",-0.178930060649325
"cocer","rural","PNG","2026",-0.182501111828199
"cocer","rural","PNG","2027",-0.18598698487877
